Disease	DiseaseName	D000006	D000334	D000370	D000377	D000419	D000550	D000647	D000648	D000787	D000788	D000789	D000849	D000855	D000857	D000860	D001037	D001039	D001041	D001044	D001049	D001072	D001184	D001247	D001259	D001264	D001308	D001405	D001416	D001724	D001750	D001766	D001835	D001836	D002032	D002100	D002303	D002375	D002389	D002524	D002558	D002559	D002637	D002639	D002819	D003085	D003117	D003128	D003147	D003221	D003244	D003248	D003303	D003371	D003490	D003638	D003639	D003655	D003693	D003967	D003968	D004172	D004244	D004401	D004408	D004410	D004411	D004412	D004415	D004417	D004418	D004421	D004433	D004438	D004487	D004489	D004614	D004688	D004884	D005130	D005132	D005157	D005158	D005207	D005221	D005222	D005262	D005311	D005316	D005320	D005334	D005335	D005414	D005483	D005683	D005926	D006209	D006212	D006261	D006311	D006312	D006313	D006314	D006315	D006316	D006317	D006319	D006337	D006356	D006396	D006423	D006429	D006456	D006469	D006472	D006606	D006628	D006685	D006732	D006930	D006935	D006939	D006941	D006942	D006948	D006963	D006985	D006987	D007035	D007040	D007088	D007383	D007565	D007805	D007806	D007859	D008569	D008580	D008607	D009041	D009058	D009120	D009122	D009123	D009127	D009128	D009133	D009155	D009207	D009222	D009325	D009437	D009461	D009765	D009767	D009846	D009886	D009912	D010146	D010148	D010149	D010167	D010243	D010264	D010291	D010292	D010468	D010591	D011141	D011304	D011507	D011537	D011595	D011596	D011602	D011681	D011693	D011694	D011695	D011696	D011697	D011782	D012021	D012133	D012135	D012585	D012607	D012640	D012678	D012877	D012892	D012893	D012912	D012913	D013035	D013064	D013342	D013494	D013575	D013651	D013746	D013851	D014008	D014012	D014098	D014103	D014202	D014313	D014474	D014549	D014550	D014717	D014770	D014786	D014826	D014832	D014839	D014840	D014884	D015160	D015354	D015430	D015431	D015746	D015845	D015875	D015877	D016534	D016553	D016857	D017109	D017116	D017246	D017699	D018437	D018458	D018476	D018489	D018496	D018589	D018614	D018771	D018908	D019080	D019462	D019547	D019569	D019575	D019584	D019588	D019591	D019954	D020069	D020233	D020234	D020235	D020236	D020237	D020240	D020250	D020323	D020324	D020335	D020336	D020385	D020567	D020757	D020795	D020820	D020828	D020886	D021501	D023341	D034381	D037061	D041781	D045262	D046088	D046089	D046608	D048949	D050177	D051346	D051474	D052245	D053120	D053158	D053159	D053201	D053202	D053448	D053565	D053584	D053591	D053608	D053609	D054058	D054068	D054160	D054971	D055154	D055665	D055948	D056844	D058447	D058568
D001024	Aortic Valve Stenosis	0	0	0	0	0	2.5635282297946014	0	0	175.77468809559372	3.2659490471398755	4.485120359418707	0	0	0	5.009942858537349	1.810661814533033	0	0	0	1.8765539083417369	0	0	0	0	0	0	0	0	1.4071309430046999	0	5.49069177504975	4.458842012881945	0	0	0	57.8554825380025	0	2.701906514481101	1.7087856229578182	0	0	7.696925812495447	3.637823210812004	1.992983371326988	0	0	0	0	0	0	1.5939154935265591	0	0	6.973638350095465	0	0	0	2.083955149532715	0	0	0	5.369885689645916	0	0	0	0	0	0	38.19842389850545	0	0	0	0	2.383512376411528	3.5190396748220376	0	0	0	0	0	0	1.357096911630458	0	3.4140394665642875	0	0	0	0	0	0.6189376322832968	0	0	0	0	0	0	0	0	1.4700331499131865	0	0	0	0	0	0	0	167.80261633203753	0	4.171723455606593	0	2.5892647257840316	0	1.6970743635369168	0	0	0	0	0	0	2.1109838219206343	0	0	6.716500654827742	0	0	0	0	0	0	0	11.091516010318966	0	4.9731343773169465	0	0	0	0	71.53028804174444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.660429213085345	0	0	0	0	1.6469335431537004	0	3.3557106445329192	0	0	0	1.2877357838329555	0	0	0	2.360901406839901	0	0	1.4659421084818036	0	0	0	0	0	0	0	0	0	0	1.4071309430046999	0	0	0	0	0.8451669255214139	0	0	0	0	0	0	1.3672774715625755	1.1529165610240042	0	0	110.32596563720165	0	0	0	0	0	0	0	0	0	0.9279728292056466	0	0	1.5962519431875786	0	0.6634894318679091	0	0	0	0	0	14.046001515135634	0	1.4866897406760522	2.0001074227623494	0.8484836781474079	0	0	0	0	1.9338944549569816	0	0	4.771263068630356	0	0	0	0	0	0	2.9491907106065858	0	0	1.4773000003262131	0.992991081702862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5110715051728607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.39184170486434	0	9.826732415278382	0	0	0	0	0	0	0
D001145	Arrhythmias, Cardiac	2.8752002609590566	0	0	0	12.390519991369992	0	8.68594456807431	0	466.31136263376516	127.37201283845516	49.33632395360578	0	3.650521227908373	0	147.2923200409981	1.810661814533033	3.110911449294389	0	0	45.03729380020168	0	0	2.0632192510535368	10.976937414992461	0	0	0	0	9.8499166010329	0	1.0981383550099495	18.864331592962074	0	11.055428413370556	1.9947240158047723	130.71053462289456	0	0	1.7087856229578182	0	0	51.67935902675515	40.01605531893205	0	0	0	14.432932941275663	0	6.035792845107981	6.139904933570608	1.5939154935265591	0	19.720937266444984	19.177505462762532	38.0843420549301	0	14.723380151260296	6.251865448598147	12.924633835152346	0	0	93.97299956880352	0	0	0	0	2.7601047537240886	12.492313196319776	39.20364558004507	11.256700685969246	3.0722180670460917	2.8179243246129158	0	9.534049505646113	7.038079349644075	0	0	0	0	1.5078769738954958	0	1.357096911630458	0	15.932184177300007	7.1703589546531665	0	30.07647836309896	38.82677457370587	0	17.949191336215605	5.892619666684178	0	2.6140121352265933	3.73223289528308	0	0	10.33972910594667	9.730206801830796	1.4700331499131865	0	0	0	0	0	0	3.644567581392885	42.54150836586867	3.176869417086187	0	0	12.94632362892016	0	0	0	14.768629328859884	0	0	0	0	42.219676438412684	0	0	0	2.341000252522606	0	42.10260293338347	0	75.87201240048897	10.085413218975553	3.0898580400965567	4.436606404127587	0	0	0	1.7353123772912469	5.871990430655599	0	5.432680104436287	3.4953231482047213	0	2.2425601797093533	1.480420127662457	0	0	1.7272802055939829	13.147395926344455	0	1.775070869430331	6.108097174799693	25.05256763161108	13.844826954732232	0.9791797844546812	35.79980702033373	7.0117598094982405	0	7.979083615098496	0	12.516694927968125	0	3.3557106445329192	3.535169056751921	8.236013417208422	3.8324378509972994	0	6.790090730748893	1.3860573662141715	0	4.721802813679802	0	1.248977773533552	4.397826325445411	6.727680539128059	0	35.58013521968348	0	3.189655817787401	0	0	2.8298110411036603	4.368077216179395	5.476558677974562	16.8855713160564	4.978840515281759	3.2785386565425387	0	2.3812066730006465	82.82635870109857	0	3.061786090507788	7.727736866982969	19.408985828301123	0	13.800523768620446	6.836387357812878	2.3058331220480084	0	0	839.3718736992505	0	4.762413346001293	2.6705996098560565	0	13.818235357831282	0	0	15.654175081454268	0	14.847565267290346	4.852588024904589	0	41.50255052287704	0	9.288852046150726	0	0	10.12215198510465	0	0	21.069002272703454	0	2.9733794813521044	6.000322268287047	0.8484836781474079	0	0	0	0	0	0	6.221822898588778	0	0	0	0	0	2.879293270989208	0	2.9491907106065858	3.2974974048748016	0	1.4773000003262131	9.929910817028619	0	47.738511573012374	0	0	0	3.4057109895150344	0	0	0	0	0	0	0	0	0	0	10.260299180901402	0	0	0	0	0	0	0	0	0	0	1.0455310699864064	0	0	0.8035505446228293	0	0	0	0	0	0	0	0.8238720995508412	2.76385710334264	0	0	0	0	3.836493905607489	0	0	0	0	0	0	0	0	41.56736681945736	0	0	5.211859196195189	0	0	0	0	0	0
D001164	Arteriovenous Fistula	4.312800391438587	0	0	2.5362124191476383	0	0	4.342972284037155	0	26.148300708435432	0	0	3.420099726967134	0	0	37.0735771531764	12.674632701731234	0	0	0	0	2.3837740685058924	0	0	2.4393194255538804	2.5821623093394943	0	0	3.440785557538145	0	4.1565142568361555	14.275798615129347	1.3719513885790602	0	0	0	21.427956495556483	0	0	0	3.1882981129098096	0	9.896047473208434	0	0	0	0	3.9362544385297262	0	1.5089482112769952	0.8771292762243725	0	0	0	78.45343143857399	3.685581489186784	0	0	0	12.924633835152346	0	16.441652988834758	5.369885689645916	0	0	0	0	2.7601047537240886	2.082052199386629	30.156650446188518	0	0	0	0	14.896952352572052	0	0	0	0	0	18.094523686745948	1.9723285922962424	6.785484558152289	3.074353853560592	2.2760263110428585	0	0	0	0	0	0.6189376322832968	0	0	2.6140121352265933	0	0	0	0	20.344977858373486	0.7350165749565932	0	0	0	0	0	0	0	70.90251394311446	0	20.85861727803297	2.082052199386629	23.30338253205629	2.8835216070987286	25.45611545305375	7.727736866982969	0	0	2.2161269226411977	2.2096263580381046	0	0	0	0	0	2.341000252522606	0	4.210260293338346	1.7219610441163826	0	0	0	28.837941626829313	0	0	0	0	1.4679976076638996	0	1.810893368145429	0	0	0	0	3.3130222694115505	0	0	1.460821769593828	2.922403394642936	1.775070869430331	0	1.1387530741641398	1.5383141060813592	0.8392969581040126	4.162768258178342	1.75293995237456	0	35.90587626794323	0	7.905281007137762	0	0	0	8.72048479469127	21.71714782231803	9.014150486830687	2.7160362922995573	1.3860573662141715	0	0	0	4.995911094134208	0	0	2.6632819832742194	0	1.7461232933954625	1.0632186059291338	0	0	0	0	13.6913966949364	1.4071309430046999	0	1.6392693282712694	2.1694092980737385	0	10.142003106256967	0.3433219042716397	0.6123572181015575	0	0	0	0	2.734554943125151	0	0	0	7.454457137648761	0	0	0	0	88.83151301462969	0	2.154990922649467	1.7393527868282521	0	1.8559456584112928	6.470117366539452	0	6.385007772750313	0	17.914214660433547	0	0	1.687025330850775	0	0	0	2.2560435300466404	0	0	13.575738850358524	0	0	0	76.72987811214978	0	0	0	3.1808420457535704	0	2.0410781251763237	3.535169056751921	0	0	0	0	0	0	0	11.915892980434347	0	0	0	3.2414079382237584	0	0	0	0	0	0	6.979062079740008	0	0	0	0	0	0	0	0	8.943544290486642	3.1712036795505094	0	0	0	0	0	0	0	3.148856380858513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.7938812786482545	0	0	0	0	0	0	4.881617509324612	0	0
D015535	Arthritis, Psoriatic	0	0	0	0	2.0650866652283315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5877140767175275	0	0	0	0.6859756942895301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5089482112769952	0	0	0	0	0	0	2.5853020293441618	0	0	0.9231881310823103	0	1.6441652988834758	0	0	0	0	0	0	0	1.005221681539617	0	0	0	0	8.34229331744035	0	0	0	0	0	0	3.9446571845924847	0	0	12.518144710735722	0	0	0	0	0	1.8568128968498905	0	0	2.6140121352265933	0	0	0	0	0	0	0	0	0	0	0	0	2.429711720928589	0	0	0	0	1.2946323628920158	0	0	0	0	2.483722236526241	0	0	2.3941100778365545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.162768258178342	1.75293995237456	0	1.3298472691830825	0	12.187308219337385	1.992983371326988	0	0	0	0	0	1.358018146149779	0	0	0	0	2.497955547067104	1.4659421084818036	0	0	0	0	1.0632186059291338	0	0	0	0	0	0	0	0	2.1694092980737385	0	0	0	0	0	1.4929989098693168	0	0	0	0	0	0	0	0	0	0	0	0	0	2.154990922649467	1.7393527868282521	0	0	1.6175293416348633	0	0	0	0.6634894318679091	0	0	0.8435126654253875	0	0	0	0	0	0	0.8484836781474079	0	0	0	0	1.9338944549569816	0	0	1.5904210228767852	0	0	0	0	0	0	0	0	0	16.250300003588347	1.985982163405724	0	0	7.835168026314835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D016918	Arthritis, Reactive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2938570383587638	0	0	0	0.34298784714476505	0	0	0	0	0	0	0	0	0	1.0995608303564923	0	1.992983371326988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.311584587880866	2.281245322020591	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5752685646172924	0	0	0	0	0	12.063015791163966	1.9723285922962424	2.714193823260916	0	1.1380131555214292	0	0	0	0	0	1.8568128968498905	1.4731549166710445	0	0	0	0	3.2414079382237584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2946323628920158	0	0	0	0	0	0	0	0	0	0	2.694864231855688	0	0	0	0	0	0	0	0	0	1.4547117709522501	0	0	0	0	0	0	0	0	2.2425601797093533	0	0	0	0	0	0	0	0	0	0	0.20982423952600315	0	0	0	1.3298472691830825	5.5973288485437225	3.9526405035688814	1.992983371326988	0	0	0.4844713774828484	0	0	0	0	0	0	0	1.248977773533552	0	0	0	0	0	1.0632186059291338	0	0	0	0	0	0	0	0	0	0	0	0	9.79771548962492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6634894318679091	0	0	0	0	0	0	0	1.4866897406760522	2.0001074227623494	0.8484836781474079	0	0	0	0	1.9338944549569816	0	0	1.5904210228767852	0	0	0	0	0	0	0	0	0	10.341100002283492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D001172	Arthritis, Rheumatoid	7.188000652397642	0	7.1703589546531665	2.5362124191476383	49.56207996547997	2.5635282297946014	0	0	8.716100236145142	0	8.970240718837413	0	9.12630306977093	4.576460433085082	29.057668579516633	1.810661814533033	0	0	3.6288545408292436	1.8765539083417369	0	1.887448957746804	4.1264385021070735	4.878638851107762	0	0	0	41.28942669045774	14.071309430047002	2.0782571284180773	7.686968485069648	28.12500346587073	0	0	59.84172047414317	8.571182598222594	0	0	0	0	0	5.497804151782463	0	19.929833713269886	2.1347473163728203	2.566609896332009	2.624169625686484	0	1.5089482112769952	3.50851710489749	7.969577467632794	0	10.51783320877066	3.4868191750477324	14.742325956747134	0	0	4.16791029906543	51.69853534060938	0	11.509157092184331	28.191899870641056	2.0265851178737564	3.472156088923187	0	0	2.7601047537240886	66.62567038037213	31.161872127728127	0	0	0	4.5999624661561205	115.00447216185623	0	1.8326407212518088	0	0	0	43.728432242969376	25.64027169985115	5.428387646521832	3.074353853560592	162.73588123956438	0	0	0	0	0	33.422632143298024	11.785239333368356	0	2.6140121352265933	0	0	0	1.7232881843244452	43.34364848088264	8.820198899479117	11.058942605212998	0	22.674202170287487	0	3.1056063970646965	3.1940618176265603	29.156540651143075	0	22.23808591960331	8.343446911213187	2.082052199386629	31.071176709408387	2.8835216070987286	5.091223090610749	5.151824577988647	0	7.4511667095787235	8.864507690564789	2.2096263580381046	21.54699070052899	0	2.8750827384528637	2.694864231855688	82.27713302163984	0	0	2.1051301466691736	3.443922088232765	0	0	0	2.2183032020637934	24.73010010618825	0	0	0	1.4679976076638996	0	1.810893368145429	0	0	2.2425601797093533	0	1.6565111347057753	16.813529624624344	10.363681233563897	59.89369255334695	0	1.775070869430331	0	78.57396211732566	23.07471159122039	2.6577737006627062	47.45555814323309	0	0	13.298472691830824	9.328881414239536	317.19940041140273	11.957900227961929	18.45640854493105	0	15.0186127019683	15.329751403989198	2.575471567665911	24.44432663069601	2.7721147324283435	12.917438398830335	0	0	201.0854215389018	23.455073735708858	0	1.3316409916371097	106.74040565905042	1.7461232933954625	23.39080933044094	25.72167204363703	21.98035862818995	16.978866246621966	4.368077216179395	21.906234711898247	4.2213928290141	0	18.031962610983964	41.21877666340103	11.906033365003234	4.225834627607069	1.0299657128149189	17.758359324945168	5.151824577988647	43.29696838621018	0	2.7601047537240886	4.101832414687727	1.1529165610240042	0	3.0341474330825515	4.4726742825892565	38.017465157342016	2.3812066730006465	8.01179882956817	0	29.610504338209893	0	4.309981845298934	12.175469507797766	0	0	3.2350586832697266	2.8021759676447764	23.94377914781368	0	7.298383750547	17.890015891067648	9.99146888804718	27.835917959037786	0	0	2.341000252522606	2.2560435300466404	2.9733794813521044	29.00155763005406	9.333320459621486	0	0	0	0	11.603366729741893	0	0	22.265894320274988	0	4.082156250352647	3.535169056751921	0	11.51717308395683	0	0	0	0	147.73000003262132	13.90187514384007	0	3.1825674382008247	31.34067210525934	0	0	0	6.929102979075935	0	0	26.62470124769321	10.468593119610011	0	0	0	0	0	0	0	0	2.2358860726216605	0	0	0	0	5.70858393756758	0	0	0	0	3.5851794773265833	8.839055990851124	4.913366207639191	0	0	0	0	0	0	2.471616298652524	11.055428413370556	4.098858170074981	0	0	0	0	0	0	0	0	0	4.003547990270655	0	0	7.7938812786482545	0	0	0	0	4.683791765994691	9.527668947336457	0	0	0
D001195	Asbestosis	1.4376001304795285	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0039771434149403	0	0	0	3.6288545408292436	0	0	0	0	0	0	0	0	0	0	0	0	1.7149392357238251	0	0	0	2.1427956495556484	0	0	0	0	0	4.398243321425969	0	0	0	0	0	0	0	0	0	0	11.83256235986699	1.7434095875238662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.135763720030045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6189376322832968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.091223090610749	0	0	0	2.2161269226411977	0	0	0	0	0	1.6791251637069355	0	0	4.210260293338346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9881601258922204	1.992983371326988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.50684790888285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8484836781474079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D001228	Aspergillosis	0	0	0	0	0	2.5635282297946014	0	0	1.4526833726908572	0	0	0	0	4.576460433085082	0	0	0	0	0	0	0	0	0	1.2196597127769402	0	0	0	2.2938570383587638	0	0	14.275798615129347	2.400914930013355	0	0	0	0	0	0	0	0	0	3.298682491069478	0	0	8.538989265491281	0	0	0	0	0	0	0	15.776749813155988	0	1.2285271630622612	0	0	0	0.9231881310823103	0	8.220826494417379	0	0	0	0	0	0	0	6.031330089237702	3.7522335619897484	0	11.27169729845166	0	2.383512376411528	0	0	0	0	0	1.5078769738954958	5.916985776888727	6.785484558152289	0	2.2760263110428585	0	0	0	0	0	23.51963002676528	13.258394250039398	0	0	0	0	0	1.7232881843244452	7.076514037695126	0	0	0	2.2674202170287483	0	0	0	0	0	0	2.0858617278032967	0	1.2946323628920158	0	176.49573380783934	2.5759122889943233	0	0	4.4322538452823945	4.419252716076209	0	0	0	0	5.037375491120807	0	0	0	1.7219610441163826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4162592224924198	1.5383141060813592	0.06994141317533438	1.6651073032713362	1.75293995237456	0	15.958167230196992	0	1.9763202517844407	0	0	0	0.9689427549656968	16.607230687654965	1.2877357838329555	0	0	0	0	0	0	1.4659421084818036	0	0	0	0	0	0	3.9964288414890814	0	8.73615443235879	0	0	0	9.835615969627618	0	0	3.380667702085656	0	0.6123572181015575	0	0	0	0	0	0	0	0	0	0	0	0	3.472156088923187	0	0	2.154990922649467	1.7393527868282521	0	0	1.6175293416348633	0	0	0	8.625362614282817	1.9877795434519607	1.66524481467453	1.687025330850775	0	0	0	6.768130590139921	0	1.0000537113811745	2.545451034442224	0	3.3501411383602235	0	0	13.537261184698876	0	0	1.5904210228767852	0	0	0	0	0	0	0	0	0	1.4773000003262131	1.985982163405724	0	0	0	0	0	0	0	0	0	2.4204273861539285	1.744765519935002	0	0	0	0	0	0	0	0	2.2358860726216605	0	0	0	3.5110715051728607	0	0	0	0	0	0	0.8035505446228293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D001249	Asthma	4.312800391438587	0	0	0	2.0650866652283315	0	0	0	42.127817808034855	3.2659490471398755	2.2425601797093533	0	3.650521227908373	9.152920866170168	234.465325779548	0	3.110911449294389	0	10.886563622487733	26.271754716784315	2.3837740685058924	0	4.1264385021070735	0	0	0	0	2.2938570383587638	106.9419516683572	2.0782571284180773	2.1962767100198994	53.50610415458334	0	2.76385710334264	0	0	0	0	1.7087856229578182	0	2.677472489143819	39.58418989283373	0	0	2.1347473163728203	0	20.993357005491873	0	0	1.754258552448745	0	0	929.513509825107	20.920915050286396	2.4570543261245223	0	0	2.083955149532715	11.078257572987726	4.562490644041182	0	9.397299956880351	0	0	5.354944978287638	0	8.280314261172267	6.246156598159888	543.8249297129329	120.07147398367195	0	0	13.799887398468366	31.58153898745275	3.5190396748220376	0	0	0	0	1.5078769738954958	1.9723285922962424	1.357096911630458	3.074353853560592	29.588342043557162	7.1703589546531665	0	21.87380244589015	5.176903276494116	0	26.614318188181766	4.419464750013133	0	10.456048540906373	11.196698685849237	0	3.2414079382237584	3.4465763686488904	43.34364848088264	0.7350165749565932	0	0	0	0	0	0	1.2148558604642947	2.3634171314371484	12.707477668344747	0	0	3.8838970886760484	0	13.576594908295336	0	11.814903463087909	7.4511667095787235	35.458030762259156	0	2.3941100778365545	170.9896895755714	0	0	30.22425294672484	9.364001010090425	2.399318422943693	505.23123520060165	0	5.836308646191458	47.90571279013388	0	0	4.3641353128567495	0	0	15.617811395621224	4.4039928229916985	0	8.149020156654428	0	71.04591119356685	6.727680539128059	1.480420127662457	16.56511134705775	2.4019328035177634	0	17.52986123512594	0	7.100283477721324	0	27.330073779939354	4.6149423182440765	0.2797656527013375	251.43120279397172	7.0117598094982405	0	0	0	9.881601258922203	1.992983371326988	11.744987255865214	0	9.20495617217412	3.8324378509972994	1.2877357838329555	5.432072584599115	0	0	0	0	4.995911094134208	45.444205362935904	2.2425601797093533	2.6632819832742194	428.44412827035524	1.7461232933954625	11.69540466522047	0	1.9982144207445407	1.4149055205518302	0	5.476558677974562	15.478440373051699	7.468260772922638	1967.1231939255233	6.508227894221215	0	19.43883928699252	0.3433219042716397	4.89885774481246	30.91094746793188	119.43991278954536	43.63997072949282	46.92178081330951	16.407329658750907	2.3058331220480084	3.3234728912780622	0	16.399805702827276	4.752183144667752	11.906033365003234	8.01179882956817	3.472156088923187	0	0	4.309981845298934	146.10563409357314	0	5.567836975233879	1.6175293416348633	2.8021759676447764	6.385007772750313	0	1.3269788637358182	29.816693151779422	38.30063073751418	23.618354631910854	0	0	0	0	14.866897406760524	19.00102051624232	6.787869425179262	0	0	0	0	0	26.96495735763012	12.443645797177556	7.952105114383925	0	0	0	0	0	0	2.9491907106065858	0	0	1.4773000003262131	3.971964326811448	0	0	3.9175840131574176	0	5.889352060504117	0	0	0	0.3707580028077621	2.4204273861539285	0	0	0	0	0	4.1132469075270786	0	0	0	0	0	0	3.576668787658674	0	0	0	0	0	3.148856380858513	0	1.6071010892456583	0	0	0	0	0	0	0	24.716162986525234	0	0	0	19.980441451856485	0	0	0	0	0	0	0	0	0	3.4953231482047213	5.19592085243217	0	0	0	17.247568060867135	0	0	0	0	0
D055963	Asthma, Aspirin-Induced	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.005221681539617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D001250	Asthma, Exercise-Induced	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0079542868298805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34298784714476505	0	0	0	0	0	0	0	0	0	7.696925812495447	0	0	0	0	0	0	0	0	0	0	11.83256235986699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.12532035695081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6140121352265933	0	0	0	0	0.8845642547118906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.72832938682708	0	0	2.5213533047438883	0	0	0	0	0	0	0	0	0	0	3.229359599707584	0	0	0	0	0	0	0	0	0	2.27750614832828	0	0	3.3302146065426723	0	0	0	0	0.3293867086307401	0	0	0	0	0	0	0	0	0	0	0	0	2.9318842169636072	0	0	1.482505634153478	0	0	0	0	0	0	0	1.4071309430046999	0	45.89954119159554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7393527868282521	0	0	0	0	0	0	0	3.9755590869039215	3.33048962934906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8238720995508412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
