Symptom	SymptomName	D000039	D000196	D000542	D000787	D000789	D001014	D001022	D001023	D001024	D001145	D001164	D001172	D001195	D001228	D001249	D001250	D001261	D001281	D001607	D001716	D001987	D001991	D002037	D002095	D002177	D002305	D002310	D002311	D002312	D002313	D002639	D002805	D003047	D003139	D003323	D003324	D003327	D003329	D003371	D003440	D003453	D003550	D003920	D003922	D003924	D003926	D004417	D004695	D004696	D004826	D004844	D005203	D006073	D006255	D006332	D006333	D006344	D006345	D006349	D006469	D006491	D006557	D006660	D006973	D006976	D006985	D007012	D007022	D007024	D007251	D007819	D007822	D007826	D007827	D007829	D008133	D008169	D008175	D008478	D008944	D008946	D009058	D009164	D009181	D009202	D009203	D009205	D009298	D009303	D009304	D009362	D009382	D009400	D009617	D009765	D009959	D010003	D010018	D010019	D010020	D010024	D010490	D010493	D010494	D010996	D010997	D010998	D011009	D011020	D011024	D011030	D011081	D011111	D011649	D011654	D011655	D011656	D011657	D011665	D011666	D011928	D012120	D012127	D012128	D012131	D012141	D012214	D012222	D012806	D012829	D012830	D012848	D012852	D012893	D013174	D013586	D013611	D013612	D013613	D013617	D014069	D014123	D014134	D014262	D014263	D014264	D014376	D014397	D014648	D014693	D014826	D014917	D014927	D015207	D015508	D015535	D015663	D016491	D016535	D016706	D016724	D016883	D016918	D017180	D017202	D017544	D017545	D017564	D017565	D017703	D018192	D018376	D018410	D018879	D018880	D020181	D020182	D020215	D020217	D020246	D020370	D024741	D029424	D029481	D045169	D046789	D050197	D053840	D054059	D054537	D054556	D054990	D055008	D055034	D055963	D057767
D000855	Anorexia	0	1.8252606139541865	0	0	0	0	1.8252606139541865	0	0	3.650521227908373	0	9.12630306977093	0	0	3.650521227908373	0	0	3.650521227908373	0	1.8252606139541865	0	0	0	0	1.8252606139541865	0	0	0	0	1.8252606139541865	0	0	0	3.650521227908373	0	1.8252606139541865	1.8252606139541865	0	7.301042455816744	0	0	12.776824297679305	1.8252606139541865	5.475781841862558	5.475781841862558	0	9.12630306977093	0	3.650521227908373	0	0	0	0	0	0	18.25260613954186	1.8252606139541865	0	0	1.8252606139541865	0	0	1.8252606139541865	5.475781841862558	1.8252606139541865	0	0	0	0	5.475781841862558	0	0	0	0	0	0	0	136.89454604656396	0	0	0	0	0	7.301042455816744	0	0	0	0	0	0	0	0	0	1.8252606139541865	89.43777008375513	0	0	0	0	0	9.12630306977093	3.650521227908373	0	0	1.8252606139541865	3.650521227908373	1.8252606139541865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8252606139541865	0	0	0	0	0	0	5.475781841862558	0	0	0	0	0	0	0	0	0	0	0	0	1.8252606139541865	16.427345525587675	0	1.8252606139541865	0	0	0	0	0	0	0	0	0	0	1.8252606139541865	0	0	1.8252606139541865	0	1.8252606139541865	1.8252606139541865	0	0	1.8252606139541865	0	0	1.8252606139541865	0	0	0	0	0	0	1.8252606139541865	0	0	12.776824297679305	0	0	0	0	0	0	0	0	0	0	0	0	0
D000860	Anoxia	0	0	1.00198857170747	35.069600009761444	4.0079542868298805	6.011931430244822	7.0139200019522905	0	5.009942858537349	147.2923200409981	37.0735771531764	29.057668579516633	2.0039771434149403	0	234.465325779548	4.0079542868298805	63.12528001757062	11.021874288782172	0	2.0039771434149403	6.011931430244822	103.20482288586943	1.00198857170747	0	0	12.023862860489643	1.00198857170747	7.0139200019522905	5.009942858537349	0	18.03579429073446	0	1.00198857170747	44.08749715512869	0	385.76560010737603	367.7298058166416	9.01789714536723	9.01789714536723	0	2.0039771434149403	66.13124573269303	30.05965715122411	20.039771434149397	27.05369143610169	2.0039771434149403	165.32811433173256	1.00198857170747	3.0059657151224104	1.00198857170747	14.027840003904586	3.0059657151224104	4.0079542868298805	0	132.26249146538606	184.3658971941745	175.3480000488073	12.023862860489643	7.0139200019522905	10.019885717074699	3.0059657151224104	0	1.00198857170747	238.4732800663779	1136.255040316271	127.25254860684869	1.00198857170747	116.23067431806652	4.0079542868298805	20.039771434149397	0	6.011931430244822	6.011931430244822	5.009942858537349	2.0039771434149403	5.009942858537349	1.00198857170747	82.16306288001255	3.0059657151224104	10.019885717074699	9.01789714536723	2.0039771434149403	0	1.00198857170747	74.1471543063528	262.5210057873572	9.01789714536723	1.00198857170747	7.0139200019522905	0	10.019885717074699	1.00198857170747	3.0059657151224104	0	122.24260574831136	0	7.0139200019522905	0	2.0039771434149403	1.00198857170747	1.00198857170747	6.011931430244822	0	0	13.025851432197113	0	2.0039771434149403	13.025851432197113	26.051702864394226	12.023862860489643	31.061645722931573	0	1.00198857170747	11.021874288782172	315.62640008785314	154.3062400429504	83.16505145172002	8.015908573659763	3.0059657151224104	5.009942858537349	3.0059657151224104	90.17897145367232	131.2605028936786	245.4872000683302	799.5868802225611	44.08749715512869	4.0079542868298805	0	1.00198857170747	11.021874288782172	0	0	3.0059657151224104	46.091474298543616	0	0	0	1.00198857170747	0	2.0039771434149403	3.0059657151224104	1.00198857170747	1.00198857170747	12.023862860489643	0	2.0039771434149403	8.015908573659763	30.05965715122411	4.0079542868298805	29.057668579516633	6.011931430244822	6.011931430244822	0	0	5.009942858537349	0	0	5.009942858537349	4.0079542868298805	0	2.0039771434149403	11.021874288782172	0	7.0139200019522905	212.4215772019837	4.0079542868298805	3.0059657151224104	0	2.0039771434149403	0	2.0039771434149403	2.0039771434149403	9.01789714536723	3.0059657151224104	1.00198857170747	237.4712914946704	21.041760005856872	0	0	17.033805719026994	3.0059657151224104	0	231.4593600644256	2.0039771434149403	5.009942858537349	0	32.06363429463905	1.00198857170747	1.00198857170747	1.00198857170747	0	74.1471543063528	0	0	0	0
D001037	Aphasia	0	0	0	0	0	0	0	0	1.810661814533033	1.810661814533033	12.674632701731234	1.810661814533033	0	0	0	0	0	1.810661814533033	0	0	0	0	0	0	1.810661814533033	1.810661814533033	0	0	1.810661814533033	0	0	0	0	0	0	3.6213236290660666	1.810661814533033	0	0	0	0	0	0	14.485294516264267	1.810661814533033	3.6213236290660666	0	0	9.053309072665169	0	0	0	0	0	0	3.6213236290660666	5.4319854435991015	0	0	0	0	0	0	9.053309072665169	0	1.810661814533033	1.810661814533033	3.6213236290660666	1.810661814533033	1.810661814533033	0	0	0	0	0	0	0	1.810661814533033	0	0	0	0	0	0	0	5.4319854435991015	3.6213236290660666	0	0	0	0	0	0	1.810661814533033	0	0	0	0	0	0	0	0	1.810661814533033	0	0	0	0	0	0	0	0	0	1.810661814533033	0	0	1.810661814533033	0	0	0	0	0	0	0	0	3.6213236290660666	0	0	0	0	0	0	0	0	5.4319854435991015	0	0	0	0	0	0	0	3.6213236290660666	0	0	0	0	0	0	0	1.810661814533033	1.810661814533033	0	0	0	0	0	0	0	0	0	0	1.810661814533033	0	0	3.6213236290660666	1.810661814533033	0	0	0	0	0	0	0	0	0	0	1.810661814533033	7.242647258132133	0	1.810661814533033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D001039	Aphasia, Broca	0	0	0	0	0	0	0	0	0	3.110911449294389	0	0	0	0	3.110911449294389	0	0	6.221822898588778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.332734347883168	0	3.110911449294389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.110911449294389	0	0	0	0	0	0	0	0	3.110911449294389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.110911449294389	0	0	3.110911449294389	0	0	0	0	0	0	0	0	0	0	0	0	6.221822898588778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D001041	Aphasia, Wernicke	0	0	0	0	0	3.4953231482047213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4953231482047213	3.4953231482047213	0	0	0	0	0	0	0	0	3.4953231482047213	3.4953231482047213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4953231482047213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.990646296409443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4953231482047213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4953231482047213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D001044	Aphonia	0	0	0	0	0	0	0	0	0	0	0	3.6288545408292436	3.6288545408292436	0	10.886563622487733	0	0	0	0	0	0	3.6288545408292436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6288545408292436	0	0	0	0	0	0	0	0	0	0	7.257709081658487	7.257709081658487	25.40198178580471	0	7.257709081658487	0	0	0	3.6288545408292436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.91739994912169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D001049	Apnea	0	0	0	0	0	0	5.62966172502521	0	1.8765539083417369	45.03729380020168	0	1.8765539083417369	0	0	26.271754716784315	0	13.135877358392158	3.7531078166834737	0	0	1.8765539083417369	1.8765539083417369	0	1.8765539083417369	3.7531078166834737	1.8765539083417369	0	3.7531078166834737	0	0	26.271754716784315	0	0	22.51864690010084	0	9.382769541708685	9.382769541708685	0	18.76553908341737	0	0	5.62966172502521	5.62966172502521	5.62966172502521	0	0	13.135877358392158	0	0	1.8765539083417369	0	0	0	1.8765539083417369	0	33.777970350151264	0	3.7531078166834737	1.8765539083417369	1.8765539083417369	1.8765539083417369	0	0	35.654524258493	13.135877358392158	91.95114150874512	0	35.654524258493	5.62966172502521	1.8765539083417369	0	3.7531078166834737	15.012431266733895	1.8765539083417369	0	1.8765539083417369	0	0	3.7531078166834737	1.8765539083417369	0	0	0	0	3.7531078166834737	5.62966172502521	3.7531078166834737	0	3.7531078166834737	7.506215633366947	0	0	0	0	35.654524258493	0	0	0	3.7531078166834737	0	1.8765539083417369	0	1.8765539083417369	0	3.7531078166834737	0	0	0	5.62966172502521	0	7.506215633366947	0	0	0	18.76553908341737	7.506215633366947	7.506215633366947	0	1.8765539083417369	0	0	93.82769541708684	108.84012668382074	7.506215633366947	144.49465094231374	22.51864690010084	1.8765539083417369	0	0	0	0	0	0	176.39606738412326	0	0	0	0	0	1.8765539083417369	1.8765539083417369	0	1.8765539083417369	0	0	0	1.8765539083417369	0	0	5.62966172502521	11.25932345005042	41.284185983518206	1.8765539083417369	0	3.7531078166834737	0	0	1.8765539083417369	1.8765539083417369	0	0	1.8765539083417369	0	0	3.7531078166834737	0	0	0	0	1.8765539083417369	0	0	1.8765539083417369	0	1.8765539083417369	31.90141644180953	7.506215633366947	0	1.8765539083417369	0	0	0	1.8765539083417369	0	0	0	0	0	0	0	0	3.7531078166834737	0	0	0	0
D020240	Apraxia, Ideomotor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1132469075270786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1132469075270786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1132469075270786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D001072	Apraxias	0	0	0	0	0	0	0	0	0	0	2.3837740685058924	0	0	0	2.3837740685058924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3837740685058924	0	0	0	0	0	0	0	0	0	2.3837740685058924	0	0	0	0	4.767548137011785	0	0	0	0	2.3837740685058924	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3837740685058924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3837740685058924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3837740685058924	0	0	0	0	0	0	0	0	2.3837740685058924	2.3837740685058924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3837740685058924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D018771	Arthralgia	0	0	1.4773000003262131	0	0	0	1.4773000003262131	0	1.4773000003262131	1.4773000003262131	0	147.73000003262132	0	1.4773000003262131	1.4773000003262131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.386500001631067	0	0	0	2.9546000006524262	1.4773000003262131	0	0	0	0	4.431900000978638	1.4773000003262131	2.9546000006524262	1.4773000003262131	0	4.431900000978638	0	0	0	1.4773000003262131	0	20.682200004566983	0	0	1.4773000003262131	0	0	0	4.431900000978638	0	0	0	5.9092000013048525	1.4773000003262131	0	0	1.4773000003262131	0	1.4773000003262131	0	0	0	0	0	0	0	26.59140000587184	0	1.4773000003262131	0	0	0	0	0	1.4773000003262131	4.431900000978638	0	1.4773000003262131	0	0	0	0	0	22.159500004893196	0	190.5717000420815	4.431900000978638	14.773000003262133	42.841700009460176	36.93250000815533	0	1.4773000003262131	1.4773000003262131	1.4773000003262131	4.431900000978638	0	0	0	0	0	5.9092000013048525	2.9546000006524262	0	0	0	0	0	0	0	7.386500001631067	0	0	0	0	0	1.4773000003262131	0	0	1.4773000003262131	0	0	2.9546000006524262	4.431900000978638	1.4773000003262131	16.250300003588347	0	0	0	1.4773000003262131	0	0	0	0	0	0	2.9546000006524262	5.9092000013048525	0	0	0	0	0	57.61470001272231	1.4773000003262131	16.250300003588347	4.431900000978638	0	0	22.159500004893196	0	0	10.341100002283492	0	1.4773000003262131	1.4773000003262131	0	0	7.386500001631067	0	0	0	1.4773000003262131	0	0	1.4773000003262131	0	0	0	1.4773000003262131	221.595000048932	0	0	0	2.9546000006524262	1.4773000003262131	0	0	0	0	0	1.4773000003262131	0	2.9546000006524262	0	0
D001184	Articulation Disorders	0	0	0	0	0	0	0	0	0	0	0	1.887448957746804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.887448957746804	0	0	0	0	0	0	0	0	0	0	0	0	0	3.774897915493608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.887448957746804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.887448957746804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D001247	Asthenia	0	0	0	2.0632192510535368	2.0632192510535368	0	0	0	0	2.0632192510535368	0	4.1264385021070735	0	0	4.1264385021070735	0	0	2.0632192510535368	0	0	0	0	2.0632192510535368	0	0	0	0	0	0	0	0	0	0	4.1264385021070735	2.0632192510535368	6.18965775316061	6.18965775316061	0	2.0632192510535368	0	0	2.0632192510535368	0	2.0632192510535368	0	2.0632192510535368	8.252877004214147	0	0	0	0	0	0	4.1264385021070735	0	4.1264385021070735	2.0632192510535368	0	0	0	0	0	2.0632192510535368	26.82185026369598	0	2.0632192510535368	0	8.252877004214147	2.0632192510535368	0	0	2.0632192510535368	0	0	0	0	0	33.01150801685659	0	0	0	0	0	4.1264385021070735	2.0632192510535368	16.505754008428294	0	0	0	0	0	0	0	0	4.1264385021070735	2.0632192510535368	2.0632192510535368	0	0	0	10.316096255267682	0	0	0	0	0	2.0632192510535368	0	0	0	0	0	2.0632192510535368	0	0	0	0	0	0	0	0	0	0	0	4.1264385021070735	4.1264385021070735	2.0632192510535368	0	0	0	0	0	2.0632192510535368	8.252877004214147	0	0	0	0	0	2.0632192510535368	0	4.1264385021070735	0	2.0632192510535368	0	0	4.1264385021070735	22.695411761588907	4.1264385021070735	0	0	0	0	0	0	0	2.0632192510535368	0	0	2.0632192510535368	0	2.0632192510535368	0	0	0	0	0	0	2.0632192510535368	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0632192510535368	0	0	0	0	0	0	0	2.0632192510535368	0	0	0	0	0
D001259	Ataxia	0	1.2196597127769402	0	1.2196597127769402	0	0	0	0	0	10.976937414992461	2.4393194255538804	4.878638851107762	0	1.2196597127769402	0	0	0	0	0	0	3.658979138330821	0	0	0	0	0	0	3.658979138330821	0	0	0	0	0	3.658979138330821	0	0	0	0	0	0	1.2196597127769402	1.2196597127769402	3.658979138330821	9.75727770221552	1.2196597127769402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2196597127769402	0	0	0	6.0982985638847005	0	0	0	4.878638851107762	2.4393194255538804	1.2196597127769402	0	0	0	0	0	0	0	8.537617989438582	0	0	0	0	0	1.2196597127769402	3.658979138330821	1.2196597127769402	0	0	0	0	0	2.4393194255538804	0	0	2.4393194255538804	0	0	0	1.2196597127769402	0	0	1.2196597127769402	0	0	0	0	0	0	1.2196597127769402	0	0	1.2196597127769402	0	0	1.2196597127769402	1.2196597127769402	0	0	0	0	0	6.0982985638847005	1.2196597127769402	0	2.4393194255538804	3.658979138330821	0	0	14.635916553323284	1.2196597127769402	0	0	0	2.4393194255538804	0	0	0	0	0	0	0	0	0	0	0	0	1.2196597127769402	1.2196597127769402	0	1.2196597127769402	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2196597127769402	0	0	0	0	0	0	0	0	0	0	0	1.2196597127769402	1.2196597127769402	0	4.878638851107762	1.2196597127769402	1.2196597127769402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D001264	Athetosis	0	0	0	0	0	0	0	0	0	0	2.5821623093394943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5821623093394943	0	0	0	2.5821623093394943	0	0	0	12.910811546697474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5821623093394943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5821623093394943	0	0	0	0	0	0	0	0	0	0	7.746486928018482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5821623093394943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D001308	Auditory Perceptual Disorders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.286693450095089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1433467250475435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1433467250475435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D001416	Back Pain	0	0	0	5.734642595896907	2.2938570383587638	43.58328372881649	1.1469285191793817	0	0	0	3.440785557538145	41.28942669045774	0	2.2938570383587638	2.2938570383587638	0	0	0	0	0	0	0	1.1469285191793817	0	3.440785557538145	0	0	1.1469285191793817	0	0	0	2.2938570383587638	1.1469285191793817	3.440785557538145	1.1469285191793817	2.2938570383587638	2.2938570383587638	1.1469285191793817	1.1469285191793817	0	1.1469285191793817	2.2938570383587638	1.1469285191793817	1.1469285191793817	2.2938570383587638	0	6.88157111507629	0	0	0	0	0	11.469285191793814	0	1.1469285191793817	3.440785557538145	0	1.1469285191793817	0	2.2938570383587638	0	0	1.1469285191793817	9.175428153435053	0	0	0	0	2.2938570383587638	1.1469285191793817	0	0	0	0	0	0	0	26.379355941125773	3.440785557538145	0	0	0	0	2.2938570383587638	0	18.350856306870106	1.1469285191793817	0	0	0	2.2938570383587638	6.88157111507629	0	0	14.910070749331961	0	47.024069286354646	12.616213710973199	51.61178336307218	5.734642595896907	272.96898756469284	0	0	0	0	4.5877140767175275	1.1469285191793817	0	0	0	6.88157111507629	0	3.440785557538145	0	1.1469285191793817	4.5877140767175275	0	0	0	0	0	1.1469285191793817	0	1.1469285191793817	2.2938570383587638	3.440785557538145	2.2938570383587638	0	0	0	0	0	3.440785557538145	3.440785557538145	0	3.440785557538145	0	0	0	0	0	0	0	0	0	0	2.2938570383587638	4.5877140767175275	2.2938570383587638	0	0	0	0	2.2938570383587638	0	4.5877140767175275	61.93414003568661	1.1469285191793817	0	1.1469285191793817	1.1469285191793817	0	2.2938570383587638	0	0	51.61178336307218	21.791641864408245	0	0	0	0	0	1.1469285191793817	0	0	0	0	0	0	4.5877140767175275	4.5877140767175275	0	0	0	0	0	3.440785557538145	0	0	0	0	0	0	1.1469285191793817	0	0
D001724	Birth Weight	0	0	0	0	0	0	0	0	1.4071309430046999	9.8499166010329	0	14.071309430047002	0	0	106.9419516683572	0	7.035654715023501	2.8142618860093997	0	0	1.4071309430046999	2.8142618860093997	0	0	15.478440373051699	1.4071309430046999	0	0	2.8142618860093997	0	1.4071309430046999	0	0	14.071309430047002	0	74.57793997924911	71.7636780932397	0	1.4071309430046999	0	0	32.364011689108104	106.9419516683572	289.8689742589682	209.66251050770032	0	1.4071309430046999	1.4071309430046999	1.4071309430046999	0	0	0	0	2.8142618860093997	2.8142618860093997	8.4427856580282	1.4071309430046999	12.664178487042301	2.8142618860093997	0	0	0	0	462.9460802485463	15.478440373051699	1.4071309430046999	0	29.549749803098702	2.8142618860093997	16.8855713160564	0	0	2.8142618860093997	0	5.6285237720187995	1.4071309430046999	0	1.4071309430046999	5.6285237720187995	0	1.4071309430046999	0	0	0	2.8142618860093997	4.2213928290141	0	1.4071309430046999	0	0	0	0	0	0	457.3175564765276	0	2.8142618860093997	0	4.2213928290141	0	7.035654715023501	1.4071309430046999	0	1.4071309430046999	1.4071309430046999	0	0	0	1.4071309430046999	0	11.257047544037599	0	0	1.4071309430046999	1.4071309430046999	1.4071309430046999	1.4071309430046999	0	0	2.8142618860093997	1.4071309430046999	12.664178487042301	495.31009193765436	0	43.6210592331457	14.071309430047002	1.4071309430046999	0	0	0	0	0	0	0	0	0	0	0	0	1.4071309430046999	0	4.2213928290141	0	1.4071309430046999	0	0	0	7.035654715023501	0	0	1.4071309430046999	0	0	1.4071309430046999	0	0	0	1.4071309430046999	1.4071309430046999	0	0	0	0	0	11.257047544037599	0	0	0	0	0	0	1.4071309430046999	1.4071309430046999	0	0	0	0	0	0	2.8142618860093997	0	0	2.8142618860093997	0	0	0	7.035654715023501	0	0	0	0	0	0	0	0	0
D001766	Blindness	0	0	0	0	0	2.1962767100198994	0	0	5.49069177504975	1.0981383550099495	14.275798615129347	7.686968485069648	0	14.275798615129347	2.1962767100198994	0	0	3.294415065029849	0	0	1.0981383550099495	0	1.0981383550099495	0	5.49069177504975	0	0	4.392553420039799	0	0	0	0	0	0	0	1.0981383550099495	1.0981383550099495	0	3.294415065029849	0	9.883245195089547	1.0981383550099495	31.84601229528855	69.18271636562683	50.51436433045769	0	1.0981383550099495	0	2.1962767100198994	0	13.177660260119396	0	0	1.0981383550099495	0	3.294415065029849	1.0981383550099495	0	0	1.0981383550099495	0	0	3.294415065029849	36.23856571532834	2.1962767100198994	0	0	14.275798615129347	2.1962767100198994	0	0	0	0	0	0	0	0	13.177660260119396	0	2.1962767100198994	0	0	1.0981383550099495	8.785106840079598	4.392553420039799	7.686968485069648	0	2.1962767100198994	14.275798615129347	0	3.294415065029849	2.1962767100198994	0	1.0981383550099495	10.9813835500995	0	0	1.0981383550099495	1.0981383550099495	0	14.275798615129347	0	0	0	0	0	0	0	0	0	0	2.1962767100198994	24.159043810218893	0	0	4.392553420039799	0	0	0	0	1.0981383550099495	3.294415065029849	4.392553420039799	2.1962767100198994	2.1962767100198994	0	1.0981383550099495	0	2.1962767100198994	0	0	0	38.43484242534824	29.649735585268644	0	0	0	0	0	0	0	1.0981383550099495	0	0	0	0	1.0981383550099495	5.49069177504975	1.0981383550099495	0	0	1.0981383550099495	0	0	0	0	0	2.1962767100198994	0	0	0	2.1962767100198994	0	0	1.0981383550099495	0	0	0	1.0981383550099495	0	0	0	1.0981383550099495	0	0	1.0981383550099495	0	3.294415065029849	2.1962767100198994	0	0	0	1.0981383550099495	0	0	0	0	0	0	0	0	1.0981383550099495	0	0	0	0
D019575	Blindness, Cortical	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.889352060504117	0	0	0	0	0	2.9446760302520585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.889352060504117	0	0	0	8.834028090756178	0	0	0	2.9446760302520585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9446760302520585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.889352060504117	2.9446760302520585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
